组织	129
同志	129
国务院	129
一	129
和平	129
双方	129
给	128
技术	128
基本	128
谈判	128
科技	127
意见	127
生产	126
条件	126
目标	125
措施	125
日电	125
作出	125
重大	124
存在	122
和平统一	122
生活	121
国内	121
或	121
所	121
势力	121
改革开放	121
现在	120
领导人	120
反对	119
努力	119
能	118
民族	118
当前	117
这一	117
资源	116
利益	116
产业	116
重点	115
澳门	114
方式	113
国有企业	112
陈水扁	112
推动	111
军事	111
同	111
影响	111
应	111
完全	111
实行	110
形成	109
提供	109
搞	109
不仅	109
包括	108
地方	108
因此	108
结构	108
及	108
总统	108
用	107
一国两制	106
战争	106
主权	106
这样	105
领域	105
但是	105
发挥	105
第一	105
决定	105
关于	105
开始	104
采取	104
亿元	104
军队	104
服务	103
总理	103
贸易	103
它	102
能力	102
任务	102
而且	101
这种	101
规定	101
西藏	101
制定	100
环境	99
保持	99
做	99
电	99
两岸关系	98
坚决	98
根据	98
带来	98
农民	98
建议	97
认真	97
精神	96
台湾同胞	96
改善	96
优势	96
三月	96
起来	95
为了	95
不是	95
代表团	95
机遇	94
保护	94
面临	93
比	93
各种	92
只有	92
更加	92
学习	92
立场	92
农村	92
挑战	92
发言	92
严重	92
李鹏	92
形势	91
发生	91
麽	91
可	90
于	90
能够	90
扩大	89
许多	89
立法	89
人大	89
正在	88
人才	88
2	88
其他	88
加大	87
方针	87
审议	87
占	86
准备	86
各级	86
举行	86
人民币	86
共同	86
三讲	86
内	85
首先	85
以及	85
给予	85
保证	84
法轮功	84
力度	83
进入	83
才能	83
开展	83
看到	83
还是	83
WTO	83
作	83
按照	82
完成	82
经验	82
应该	82
产品	82
单位	81
事业	81
一年	81
俄罗斯	81
这次	81
意义	81
既	80
形式	79
做好	79
未来	79
斗争	79
粮食	78
实践	78
如何	78
创造	77
真正	77
广大	77
使用	77
一切	77
十分	77
大会	77
最大	77
经营	76
利用	75
计划	75
部长	75
承诺	75
两国	75
入世	75
白皮书	75
人大代表	75
状况	74
之间	74
时期	74
之	74
前	74
达到	73
增强	73
表明	73
公司	73
高	73
实际	73
关注	73
有效	72
人们	72
主张	72
过去	72
工业	72
第三	72
先进	72
民主	72
选举	72
完善	71
地位	71
讲话	71
新疆	71
10	71
领土完整	71
一种	71
全国人大常委会	71
再	70
1999	70
良好	70
世纪	70
曾	70
长期	70
召开	70
关键	70
国有	70
其中	70
让	70
较	70
根本	70
变化	70
今后	70
访问	70
全国政协	69
信息	69
受到	69
因为	69
切实	69
质量	69
部队	68
直接	68
却	68
参与	68
成员	67
一部分	67
重视	67
两国论	67
前提	67
创新	67
两会	67
提案	67
经过	66
不会	66
一次	66
保障	66
对于	66
会见	66
中方	66
需求	65
认识	65
中华民族	65
则	65
仍	65
大陆	65
结束	65
广东	65
外国	65
潜艇	65
2000	64
-	64
专家	64
接受	64
上海	64
二	64
台湾当局	64
20	64
很大	64
委员会	64
结果	64
学生	64
美	64
有利于	63
各项	63
结合	63
内容	63
应当	63
不同	63
进程	63
得	63
竞争	63
正确	63
金融	63
科学	62
早日	62
协议	62
普京	62
!	62
讨论	62
党中央	62
体制	62
一项	62
讲	62
资金	61
至	61
干涉	61
抓好	61
联合国	61
再次	61
看	61
国	61
全国人大	61
国外	60
领土	60
改变	60
适应	60
力量	60
产生	60
是否	60
走	60
对此	60
据	59
正	59
正常	59
俄	59
依法	59
去	59
那	59
搞好	59
关心	59
出	58
处理	58
阶段	58
各国	58
朝鲜	58
导弹	58
执行	58
系统	58
比较	58
中美关系	58
全	57
国民经济	57
始终	57
行动	57
大力	57
帮助	57
符合	57
甚至	57
特色	57
分别	57
了解	57
该	57
更好	57
持续	57
市场经济	57
青少年	57
朱	57
网络	56
办法	56
东部	56
落实	56
克林顿	56
·	56
人口	56
新世纪	56
相信	56
非常	56
基础设施	56
听取	56
开放	56
深入	55
以上	55
因素	55
第二	55
巨大	55
当选	55
尽快	55
对话	55
所谓	55
朱邦造	55
部分	55
过程	54
时间	54
工程	54
还有	54
多年	54
成立	54
才	54
结构调整	54
1	54
贯彻	54
期间	54
突出	54
她	54
什幺	54
一直	53
充分	53
机构	53
选择	53
获得	53
即	53
法案	53
发言人	53
常委会	53
主任	52
想	52
反腐败	52
中新社	52
之一	52
发展中国家	52
过	52
健康	52
武力	52
分析	51
交流	51
培养	51
高新技术	51
6	51
项目	51
明确	51
理论	51
最后	51
造成	51
[	51
]	51
内地	51
市	51
邓小平	51
规划	50
确保	50
明显	50
事实	50
由于	50
及其	50
自身	50
而是	50
成功	50
还要	50
自	50
严格	50
进展	50
逐步	50
出口	50
行业	50
里	49
做到	49
--	49
机制	49
目的	49
反映	49
引起	49
步伐	49
财政	49
美方	49
金字	49
旁容	49
方向	49
改进	48
来自	48
进步	48
7	48
西方	48
介绍	48
著	48
体系	48
政协	48
大量	48
放弃	48
注意	47
中西部	47
批准	47
手段	47
转变	47
草案	47
之后	47
谁	47
近	47
只能	47
所有	47
规则	47
价格	47
对外开放	47
减少	47
国民党	47
道路	47
出去	47
预算	47
困难	46
趋势	46
行为	46
4	46
事情	46
亿美元	46
生产力	46
安排	46
重申	46
'	46
监事会	46
像	45
发现	45
现代	45
谈到	45
说明	45
消费	45
鼓励	45
台湾独立	45
总	44
各地	44
局面	44
具体	44
越来越	44
统一大业	44
合理	44
法	44
在内	44
差距	44
最终	44
承认	44
矛盾	44
中心	44
虽然	44
整个	44
国家主权	44
决心	44
破坏	44
高度	44
面对	44
根本利益	44
欧盟	44
丰富	43
协调	43
本	43
朱鎔基	43
祖国统一	43
腐败	43
成果	43
回答	43
如	43
金融机构	43
起	43
广泛	43
权利	43
贡献	43
科索沃	43
强烈	43
深刻	43
只要	43
仍然	43
调查	43
邀请	43
坚定	43
农产品	43
民众	43
学校	42
基	42
正式	42
内政	42
抓	42
个人	42
平等	42
打击	42
核心	42
不要	42
大家	42
体现	42
责任	42
法规	42
李岚清	42
集中	41
出席	41
一系列	41
5	41
对外	41
发达国家	41
中共	41
按	41
谈	41
来说	41
探索	41
人士	41
深化	41
联系	41
国防	41
一贯	41
九届全国人大	41
总书记	40
必要	40
独立	40
近年来	40
制造	40
决策	40
原因	40
武器	40
钱其琛	40
此间	39
然而	39
唐家璇	39
针对	39
一批	39
方法	39
将会	39
尤其	39
日本	39
全球化	39
当然	39
生态环境	39
共识	39
城市	39
部署	38
人员	38
最近	38
顺利	38
当	38
负责	38
你	38
时代	38
基层	38
个	38
海峡两岸	38
两个	38
达	38
恢复	38
四	38
态度	38
外交部	38
新闻	38
上述	38
传统	37
50	37
相当	37
高度重视	37
时候	37
二月	37
伟大	37
打	37
书记	37
受	37
什	37
不少	36
一起	36
空间	36
充分发挥	36
治理	36
事务	36
机关	36
随着	36
美国政府	36
这里	36
呢	36
程度	36
下降	36
履行	36
收入	36
江主席	36
友好	36
规范	36
公开	36
县	36
超过	35
不足	35
第四	35
仅	35
负责人	35
规模	35
21	35
实力	35
全体	35
集团	35
就要	35
左右	35
标准	35
控制	35
观念	35
达成	35
局势	35
深圳	35
海军	35
五	35
对於	35
迅速	35
无限期	35
11	34
正是	34
二是	34
决不	34
掌握	34
不得	34
围绕	34
投入	34
义务	34
争取	34
一是	34
所以	34
立即	34
联合	34
政协委员	34
秩序	34
导致	34
共同努力	34
对台	34
愿意	34
涉及	34
宣布	34
团结	34
石广生	34
一点	34
解放军	34
建交	34
精神文明	34
音象	34
为此	33
指导	33
强大	33
称	33
行政	33
某些	33
展开	33
会上	33
这位	33
在于	33
有些	33
作战	33
竞争力	33
成本	33
意识	33
靠	33
及时	33
信心	33
权力	33
间	33
议员	33
委员长	33
积极性	33
九	33
党的建设	33
或者	33
有利	33
队伍	33
宣传	32
速度	32
考虑	32
证明	32
图谋	32
树立	32
约	32
北约	32
中国人民银行	32
办理	32
非法	32
干预	32
做法	32
印度	32
首次	32
均	32
推行	32
报道	32
事件	32
1997	32
号	32
素质	32
日益	32
改造	32
比重	32
成绩	32
高科技	32
外交	32
吸引	32
访华	32
即将	32
确定	32
必然	32
银行	32
我军	32
修改	32
只	31
设施	31
极大	31
尊重	31
现像	31
先后	31
运用	31
高技术	31
业务	31
如此	31
动力	31
压力	31
感到	31
有利於	31
职能	31
台	31
驻	31
外商投资	31
便	31
强化	31
经济体制	31
种种	31
因	31
九届	31
祖国大陆	31
人民大会堂	31
综合	30
温家宝	30
连续	30
现	30
官兵	30
知识	30
装备	30
中华人民共和国	30
9	30
繁荣	30
危机	30
这方面	30
幺	30
有力	30
无法	30
特点	30
出来	30
件	30
调动	30
效益	30
透露	30
相互	30
降低	30
马克思主义	30
抓住	30
课题	30
会谈	30
快	30
台湾地区	30
内部	29
引进	29
防止	29
标志	29
文章	29
下去	29
捍卫	29
成就	29
以后	29
上年	29
同胞	29
允许	29
处	29
负担	29
普遍	29
旅游	29
每年	29
世纪之交	29
铁路	29
做出	29
亚太地区	29
制品	29
1998	28
早	28
成效	28
损害	28
理解	28
加速	28
小	28
日前	28
发行	28
经	28
上台	28
现实	28
自由	28
听	28
回归	28
清楚	28
有人	28
多次	28
几个	28
资本	28
人民政协	28
世界贸易组织	28
少数	28
今天下午	28
就业	28
显示	28
签署	28
共	28
进口	28
两国关系	28
脱困	28
自治区	27
执法	27
大规模	27
今天上午	27
攻击	27
密切	27
座谈会	27
绝对	27
摆在	27
飞船	27
能否	27
交换	27
考察	27
机会	27
专门	27
中美	27
友好合作	27
国会	27
不可	27
消息	27
此次	27
贯彻落实	27
欢迎	27
一条	27
分子	27
大选	27
侵犯	27
陕西	27
待遇	27
哲学	27
绿化	27
全局	26
官员	26
练兵	26
引导	26
训练	26
大国	26
带动	26
特殊	26
全球	26
失败	26
缺乏	26
教授	26
尽管	26
全部	26
此外	26
拥有	26
范围	26
人类	26
基地	26
状态	26
小标题	26
加工	26
不管	26
公民	26
国内外	26
三是	26
关	26
素质教育	26
谈话	26
江总书记	26
来到	25
职工	25
愿望	25
反华	25
大事	25
较大	25
主体	25
阐述	25
8	25
海南	25
欧洲	25
设立	25
发射	25
完整	25
---	25
12	25
政权	25
邓小平理论	25
一行	25
全党	25
冲击	25
协作	25
科教兴国	25
解放	25
体制改革	25
两年	24
总体	24
制约	24
规律	24
通讯社	24
主持	24
交往	24
赞赏	24
办	24
整体	24
材料	24
债转股	24
条例	24
债务	24
30	24
相应	24
走向	24
国防部长	24
面前	24
协商	24
只是	24
车臣	24
中将	24
者	24
激烈	24
无论是	24
科技进步	24
港澳	24
从事	24
减轻	24
每	24
安全法	24
利用外资	24
平均	24
国际竞争	24
巩固	24
清醒	24
低	24
各级党委	24
理想信念	24
人民日报	24
自觉	24
来看	24
事	24
土地	24
回到	24
别国	24
决议	24
攻坚	24
旅游业	24
一样	23
快速	23
曾培炎	23
生态	23
停止	23
予以	23
主题	23
出售	23
违反	23
选民	23
享受	23
亚洲	23
试验	23
这项	23
迎接	23
相对	23
数量	23
自然	23
必将	23
相比	23
一旦	23
之中	23
文件	23
程序	23
公正	23
全军	23
公布	23
论述	23
神圣	23
张万年	23
服务业	23
武器装备	23
伊朗	23
议案	23
十五	23
中共中央	23
一步	23
变成	23
双边	23
前进	23
威胁	23
宪法	23
战略性	23
外	22
办事	22
平衡	22
出发	22
大局	22
任	22
所在	22
战斗力	22
革命	22
犯罪	22
更大	22
工作人员	22
千年	22
霸权主义	22
经历	22
时刻	22
格局	22
英国	22
火箭	22
连	22
指挥	22
方案	22
七	22
紧张	22
实质	22
动员	22
限制	22
引发	22
高效	22
实事求是	22
前景	22
经贸	22
大力发展	22
除了	22
效果	22
外长	22
友谊	22
高层	22
把握	22
很多	22
成长	22
路线	22
重要性	22
总结	22
胡锦涛	22
中央军委	22
社会保障	22
国企改革	22
预期	22
与此同时	22
全年	22
整顿	22
扶贫	22
孙玉玺	22
下台	22
表现	21
多种	21
财政政策	21
强	21
小组	21
复兴	21
中国共产党	21
各族人民	21
走私	21
海关	21
遏制	21
为首	21
成	21
后果	21
重要讲话	21
候选人	21
开拓	21
另外	21
从而	21
避免	21
近期	21
回归祖国	21
相继	21
高于	21
另	21
其实	21
站	21
生命	21
总量	21
技术创新	21
周年	21
大型	21
调研	21
据悉	21
关税	21
支出	21
更是	21
气氛	21
并且	21
系统工程	21
党和政府	21
热烈	21
美国国会	21
绝不	21
看法	21
此	21
实际上	21
初步	21
反	21
切实加强	21
世贸	21
外商	21
无论	21
乃至	21
两国人民	21
国有经济	21
立法法	21
会晤	21
环保	21
朝	21
党委	20
一位	20
显著	20
贷款	20
比例	20
长远	20
先	20
不了	20
领导班子	20
抓紧	20
二十一	20
升级	20
现有	20
框架	20
南联盟	20
潜力	20
禁止	20
下午	20
危险	20
竞选	20
各方	20
所作	20
若	20
同意	20
当时	20
的话	20
象	20
如今	20
曾经	20
科学技术	20
模式	20
年代	20
采访	20
遵守	20
优化	20
新形势下	20
分歧	20
依靠	20
有着	20
迟浩田	20
一九九九年	20
老	20
批评	20
吸收	20
性质	20
网上	20
公安	20
吴仪	20
纪律	20
各个领域	20
副委员长	20
通知	20
亦	20
市场竞争	20
水资源	20
外经贸部	20
基本法	20
企图	20
拖延	20
环境保护	20
PNTR	20
生产总值	20
跨世纪	20
尉健行	20
村民	19
你们	19
最好	19
针对性	19
事关	19
各自	19
同样	19
商品	19
各类	19
信息产业	19
突破	19
警告	19
分	19
未	19
严峻	19
论坛	19
纷纷	19
只会	19
胜利	19
难	19
障碍	19
一件	19
复杂	19
风险	19
吗	19
两大	19
费用	19
F	19
相关	19
检查	19
以色列	19
例如	19
畜牧业	19
开幕	19
上升	19
率先	19
长期以来	19
越	19
意志	19
危害	19
刺激	19
大使	19
三个	19
提问	19
克	19
外资	19
最高	19
厦门	19
从严	19
不过	19
客观	19
台湾海峡	19
深化改革	19
有所	19
沿海	19
行使	19
话	19
北京市	19
借口	19
存款	19
民进党	19
一场	19
法院	19
─	19
拖下去	19
少数民族	19
团	19
文艺	19
研制	18
通货紧缩	18
近日	18
查处	18
消除	18
转化	18
那些	18
元	18
前途	18
舆论	18
非	18
全世界	18
组成	18
永远	18
商量	18
著名	18
医院	18
处于	18
落后	18
以下	18
八	18
赢得	18
随著	18
而言	18
观点	18
决不会	18
积极参与	18
起到	18
物质	18
案	18
党和国家	18
本国	18
防御	18
互联网	18
已有	18
台海	18
难以	18
党组织	18
因而	18
另一方面	18
重庆	18
国情	18
广阔	18
案件	18
农民收入	18
文明	18
上将	18
中共中央政治局	18
积累	18
当地	17
二十年	17
意愿	17
出台	17
逐渐	17
应有	17
岛内	17
活力	17
优秀	17
产业结构	17
陪同	17
流通	17
销售	17
23	17
16	17
信息技术	17
股市	17
吴邦国	17
汽车	17
地说	17
问	17
告诉	17
放心	17
高兴	17
15	17
战斗机	17
接触	17
资料	17
核电	17
设备	17
相结合	17
人均	17
更为	17
海内外	17
有限公司	17
取消	17
投资者	17
使命	17
配合	17
强调指出	17
外贸	17
之所以	17
主动	17
具备	17
十分重视	17
责任制	17
建成	17
第五	17
本身	17
广大干部	17
抗议	17
邪教	17
各界	17
不可分割	17
转移	17
确立	17
不利	17
依照	17
中央政治局常委	17
暴露	17
彻底	17
党员	17
李长春	17
审查	17
22	17
扶持	17
拒绝	17
一国	17
贵州	17
水下	17
分配	17
处在	17
经济社会	17
叶选平	17
研讨会	17
非公有制	17
家庭	16
污染	16
紧迫	16
承担	16
妇女	16
民族团结	16
问候	16
渠道	16
一支	16
主导	16
一日	16
遭到	16
将来	16
指	16
支付	16
报	16
派出	16
特区	16
认真学习	16
不再	16
布莱尔	16
时说	16
一致	16
本次	16
肯定	16
不得不	16
名义	16
亚太	16
赞成	16
多数	16
长	16
艰巨	16
年来	16
它们	16
为主	16
条约	16
遇到	16
占领	16
纠正	16
方针政策	16
考验	16
永久性	16
﹪	16
过重	16
发布会	16
演习	16
唯一	16
胡长清	16
双边关系	16
增进	16
电信	16
应对	16
少	16
检验	16
职责	16
全心全意	16
充分认识	16
话题	16
请	16
自主	16
抓住机遇	16
三年	16
某	16
一再	16
来访	16
位置	16
重组	16
亲切	16
享有	16
现行	16
从根本上	16
万元	16
对抗	16
务实	16
六	16
中央政府	16
议题	16
途径	16
否则	16
经济效益	16
追求	16
常委	16
支援	16
李瑞环	16
拥护	16
运动	16
福建	16
培育	16
用于	15
劳动力	15
一大	15
振兴	15
之际	15
维持	15
新型	15
注重	15
乡	15
居民	15
制止	15
购买	15
发布	15
和平解决	15
谴责	15
集体	15
新思路	15
美元	15
27	15
找到	15
答应	15
庞大	15
几年	15
恪守	15
价值	15
非洲	15
那样	15
依然	15
命运	15
担任	15
怎样	15
怎	15
评价	15
24	15
谋求	15
万	15
放在	15
纪念	15
无疑	15
约束	15
沿海地区	15
克服	15
大多数	15
石油	15
指示	15
中南海	15
往来	15
赋予	15
历史性	15
充分体现	15
十年	15
招待会	15
其次	15
磋商	15
任何人	15
题	15
作风	15
Image	15
清理	15
一方面	15
物价	15
抵达	15
毛泽东	15
议会	15
过剩	15
广州	15
司法	15
以往	15
活跃	15
坚定不移	15
信任	15
安定	15
分离	15
收到	15
市长	15
恶化	15
开支	15
交通	15
拓展	15
双边协议	15
下岗职工	15
意味著	15
专题	15
小城镇	15
组成部分	15
扩大内需	15
全体会议	15
甘肃	15
创作	15
监事	15
菲律宾	15
表达	14
公然	14
五年	14
不变	14
力争	14
代总统	14
设计	14
品种	14
100	14
之前	14
根本性	14
众多	14
教训	14
不到	14
所说	14
知道	14
一下	14
令	14
海外	14
几乎	14
发出	14
运行	14
一名	14
争端	14
看待	14
适当	14
收费	14
极其	14
一体化	14
法制	14
感谢	14
健康成长	14
指导思想	14
本质	14
诚意	14
利润	14
愿	14
合法	14
网站	14
思考	14
奋斗	14
预测	14
表态	14
汇率	14
估计	14
17	14
昨天	14
继续加强	14
外交部长	14
上来	14
直辖市	14
敦促	14
原则立场	14
交替	14
18	14
加紧	14
岁	14
国企	14
毕业生	14
广东省	14
绝大多数	14
汇报	14
进出口	14
出版	14
鼓吹	14
坚强	14
期望	14
供给	14
导向	14
启动	14
李洪志	14
更要	14
打赢	14
善于	14
加以	14
劳动	14
26	14
健全	14
公约	14
诺夫	14
艺术	14
中小企业	14
奠定	14
贫困地区	14
政党	14
先进性	14
布	14
很难	13
统计	13
国家计委	13
热情	13
十	13
省市	13
通讯	13
办公室	13
人民政府	13
态势	13
区域	13
零	13
式	13
天	13
别人	13
货币	13
基金	13
干扰	13
民间	13
闭幕	13
党风廉政	13
省	13
声称	13
离不开	13
焦点	13
正如	13
满足	13
留下	13
适用	13
极为	13
冷战	13
载人	13
航天	13
不够	13
是从	13
13	13
公路	13
源	13
主义	13
空袭	13
行径	13
习惯	13
容易	13
倾向	13
用户	13
亿	13
信息安全	13
对策	13
暂时	13
刚刚	13
二零零零年	13
比如	13
GDP	13
扭转	13
知识经济	13
大幅度	13
联合公报	13
跨国公司	13
职务	13
效率	13
以前	13
连战	13
思路	13
预计	13
税收	13
当局	13
共产党人	13
展示	13
往往	13
李	13
公众	13
不合理	13
凝聚	13
转达	13
基本方针	13
视为	13
手中	13
采用	13
中国人民解放军	13
战区	13
拿	13
是因为	13
已故	13
一般	13
妥善处理	13
战略目标	13
重新	13
政策措施	13
中国外交部	13
解释	13
旧	13
充分利用	13
辽宁	13
迈出	13
协定	13
概念	13
政局	13
广西	13
事实上	13
人大常委会	13
早已	13
到来	13
国际化	13
国债	13
民主监督	13
列巴	13
教育方针	13
提交	13
时间表	13
富而思进	13
赵	13
朱总理	13
分裂主义	13
孩子	12
高级	12
推出	12
综合国力	12
放松	12
通信	12
爱国主义	12
高素质	12
专业	12
推广	12
形像	12
增长速度	12
未经	12
授权	12
公安机关	12
M	12
营造	12
传达	12
布什	12
预选	12
指责	12
新一轮	12
呼吁	12
美军	12
办事处	12
历史潮流	12
至关重要	12
辉煌	12
王	12
返回	12
能源	12
军事力量	12
小时	12
妥协	12
各个	12
产量	12
贯穿	12
控股	12
大亚湾	12
座谈	12
1996	12
构成	12
畜产品	12
面向	12
调控	12
指标	12
创新能力	12
感受	12
十五大	12
一级	12
热点	12
多边	12
永久	12
众议院	12
财政赤字	12
否决	12
深远	12
年前	12
势头	12
决不能	12
货币政策	12
宗旨	12
发扬	12
制订	12
纽约	12
道理	12
学者	12
司令	12
推向	12
离开	12
走出	12
出路	12
修建	12
各省	12
天然气	12
论	12
党的领导	12
越是	12
积极探索	12
原	12
适合	12
总是	12
潮流	12
两军	12
本报记者	12
先生	12
上午	12
充分肯定	12
信息化	12
每个	12
区	12
分割	12
摆脱	12
明智	12
提到	12
不久前	12
确实	12
呼声	12
生产能力	12
奉行	12
张长立	12
复苏	12
求	12
国民	12
理想	12
1978	12
二十一日	12
检察院	12
深入开展	12
28	12
严厉打击	12
凡	12
紧迫感	12
军方	12
拉萨	12
轿车	12
致富思源	12
官方	12
中央财政	12
司法公正	12
刚果	12
俄国	12
人民警察	12
干	11
80	11
近几年	11
优惠政策	11
抛出	11
明天	11
青年	11
陈	11
失去	11
综合治理	11
高水平	11
董建华	11
祝贺	11
1000	11
侵略	11
明确指出	11
私人	11
为期	11
省长	11
未能	11
原来	11
合法权益	11
尽可能	11
专利	11
熟悉	11
稳妥	11
跟	11
准确	11
1995	11
进一步提高	11
不但	11
伊拉克	11
变革	11
冲突	11
百分之七	11
客人	11
兼	11
秘书长	11
面积	11
限度	11
优质	11
放开	11
四是	11
造林	11
亏损	11
法治	11
激励	11
回顾	11
人民军队	11
强烈反响	11
艰苦奋斗	11
中小学生	11
其它	11
言	11
上市	11
层次	11
金融危机	11
八国集团	11
型	11
损失	11
财产	11
司法机关	11
惩处	11
委托	11
昨日	11
关键时期	11
削减	11
管理机构	11
此前	11
人数	11
宋楚瑜	11
廉洁	11
外界	11
廉政建设	11
传媒	11
无	11
角色	11
四川	11
需	11
排放	11
最高人民检察院	11
供应	11
领导核心	11
邪教组织	11
制裁	11
理由	11
中通社	11
财政部	11
负责同志	11
电讯	11
生存	11
固定资产	11
平均水平	11
配置	11
坚持不懈	11
29	11
近年	11
扎实	11
市委	11
好处	11
重	11
坚实	11
各个方面	11
视察	11
经济特区	11
实质性	11
被迫	11
达成协议	11
台湾岛	11
25	11
重复	11
不断加强	11
时机	11
全面提高	11
代价	11
列为	11
工资	11
鱼雷	11
分散	11
所有制	11
美好	11
年度	11
外汇	11
基层干部	11
容忍	11
宗教	11
哪	11
遵循	11
城镇	11
共有	11
住房	11
国土	11
得以	11
前所未有	11
全省	11
第九届	11
暴力	11
得逞	11
解放思想	11
全国人民代表大会	11
转	11
民意	11
伙伴关系	11
尽	11
破产	11
一部	11
好下场	11
立足	11
狠抓	11
备案	11
历史使命	11
社会化	11
报刊	11
参议院	11
假	11
意大利	11
船舶	11
经常	10
怕	10
计算	10
既有	10
不顾	10
创造性	10
吸引力	10
纳入	10
向前	10
八项	10
一道	10
政客	10
违法	10
贪污	10
变	10
促使	10
九十年代	10
夫人	10
行政长官	10
俄罗斯联邦	10
核	10
危及	10
第七	10
缩小	10
商业银行	10
贾庆林	10
着重	10
诸多	10
类似	10
大约	10
届时	10
使得	10
警察	10
说法	10
到处	10
不断扩大	10
契机	10
阶段性	10
互信	10
什幺样	10
显然	10
从未	10
似乎	10
值得	10
智慧	10
点	10
开	10
电话	10
中有	10
科研	10
年间	10
来源	10
第	10
朝鲜半岛	10
亲自	10
法国	10
量	10
路	10
是不是	10
采购	10
核电站	10
采取措施	10
缓和	10
动摇	10
布局	10
脆弱	10
属	10
兄弟	10
各界人士	10
课业负担	10
教师	10
详细	10
随时	10
股票	10
下功夫	10
十五日	10
众所周知	10
可能性	10
美国会	10
公报	10
简单	10
管理水平	10
举措	10
组建	10
40	10
乐观	10
二千	10
当今世界	10
买	10
集中力量	10
十一	10
竞争能力	10
检疫	10
廉洁自律	10
头脑	10
整改	10
回头	10
公认	10
于永波	10
依法行政	10
各位	10
奋斗目标	10
人物	10
内部事务	10
总参谋长	10
并未	10
提前	10
源头	10
收支	10
廉政	10
热烈祝贺	10
突尼斯	10
设置	10
处分	10
为什	10
西气东	10
输	10
三代	10
成员国	10
创造条件	10
穆尔	10
还会	10
盛华仁	10
住	10
操作	10
终于	10
哪些	10
税制	10
评论员	10
减负	10
致力	10
兼并	10
收购	10
接收	10
手续	10
19	10
灾难	10
党性	10
始终保持	10
致力于	10
南巡	10
致电	10
阻挠	10
水	10
曾庆红	10
严正	10
公平	10
互利	10
友好关系	10
打破	10
经贸合作	10
中欧	10
蓝甫	10
性	10
实体	10
融资	10
资产	10
国际法	10
储蓄	10
总部	10
法人	10
逐年	10
乱	10
努力提高	10
解决问题	10
指明	10
多元化	10
政治经济	10
依法治国	10
移动	10
培训	10
扎扎实实	10
自治	10
生育	10
一段	10
束缚	10
兴衰	10
人民代表大会	10
实际行动	10
历来	10
列入	10
隐蔽	10
建立健全	10
当代	10
列确	10
容许	10
配套	10
调整结构	10
退耕还林	10
个体	10
117	10
听其言	10
观其行	10
陈健	10
实名制	10
家长	9
即使	9
除	9
最快	9
经济学家	9
拉动	9
省区	9
水利	9
监测	9
三日	9
互访	9
工会	9
宏伟目标	9
劳工	9
着手	9
地为	9
国家机关	9
发达	9
艰苦	9
练	9
六十	9
去年底	9
强国	9
有限	9
签订	9
随后	9
意味着	9
局长	9
军事行动	9
境内	9
第六	9
特征	9
协助	9
安理会	9
中央纪委	9
白宫	9
试图	9
持续增长	9
多边贸易	9
南非	9
团结起来	9
中东	9
人道主义	9
发动	9
这场	9
进行谈判	9
字	9
节流	9
沉荣骏	9
发射场	9
果断	9
刘	9
海上	9
世人	9
地域	9
经费	9
表述	9
飞机	9
知识产权	9
70	9
差	9
身份	9
通道	9
运转	9
牢固	9
